chit_id,chitnumber,payment_weeks,amount_per_week,total_amount,overdue_fees,cash_received,balance,total_paid_week,timestamp,num_of_chits
382,MCD40043,4,400,1600,0,1600,0,28,25.04.05,1
382,MCD40043,4,400,1600,0,1600,0,32,25.05.08,1
383,MCD40044,4,400,1600,0,1600,0,4,24.11.04,1
383,MCD40044,4,400,1600,0,1600,0,8,24.11.10,1
383,MCD40044,4,400,1600,0,1600,0,12,24.11.30,1
383,MCD40044,4,400,1600,0,1600,0,16,25.01.08,1
383,MCD40044,4,400,1600,0,1600,0,20,25.02.04,1
383,MCD40044,4,400,1600,0,1600,0,24,25.03.09,1
383,MCD40044,4,400,1600,0,1600,0,28,25.04.05,1
383,MCD40044,5,400,2000,0,2000,0,33,25.04.27,1
384,MCD40045,5,400,2000,0,2000,0,5,24.11.04,1
384,MCD40045,5,400,2000,0,2000,0,10,24.12.13,1
384,MCD40045,5,400,2000,0,2000,0,15,25.01.08,1
384,MCD40045,5,400,2000,0,2000,0,20,25.02.10,1
384,MCD40045,5,400,2000,0,2000,0,25,25.03.05,1
384,MCD40045,5,400,2000,0,2000,0,30,25.04.05,1
384,MCD40045,5,400,2000,0,2000,0,35,25.05.02,1
385,MCD40046,2,400,800,0,800,0,2,24.11.04,1
385,MCD40046,3,400,1200,0,1200,0,5,24.11.20,1
385,MCD40046,1,400,400,0,400,0,6,24.12.04,1
385,MCD40046,1,400,400,0,400,0,7,24.12.19,1
385,MCD40046,1,400,400,0,400,0,8,24.12.29,1
385,MCD40046,4,400,1600,0,1600,0,12,25.01.11,1
385,MCD40046,3,400,1200,0,1200,0,15,25.01.29,1
385,MCD40046,3,400,1200,0,1200,0,18,25.02.20,1
385,MCD40046,10,400,4000,0,4000,0,28,25.04.11,1
386,MCD40047,10,400,4000,0,4000,0,10,24.11.05,1
386,MCD40047,12,400,4800,0,4800,0,22,25.03.19,1
387,MCD40048,2,400,800,0,800,0,2,24.11.06,1
387,MCD40048,3,400,1200,0,1200,0,5,24.11.13,1
387,MCD40048,2,400,800,0,800,0,7,24.11.26,1
387,MCD40048,2,400,800,0,800,0,9,24.12.10,1
387,MCD40048,2,400,800,0,800,0,11,24.12.21,1
387,MCD40048,2,400,800,0,800,0,13,25.01.01,1
387,MCD40048,3,400,1200,0,1200,0,16,25.01.17,1
387,MCD40048,3,400,1200,0,1200,0,19,25.02.12,1
387,MCD40048,4,400,1600,0,1600,0,23,25.03.09,1
387,MCD40048,4,400,1600,0,1600,0,27,25.04.10,1
387,MCD40048,4,400,1600,0,1600,0,31,25.05.13,1
388,MCD40049,3,400,1200,0,1200,0,3,24.11.06,1
388,MCD40049,4,400,1600,0,1600,0,7,24.11.18,1
388,MCD40049,4,400,1600,0,1600,0,11,24.12.02,1
388,MCD40049,4,400,1600,0,1600,0,15,25.01.20,1
388,MCD40049,4,400,1600,0,1600,0,19,25.02.17,1
388,MCD40049,4,400,1600,0,1600,0,23,25.03.20,1
388,MCD40049,4,400,1600,0,1600,0,27,25.04.12,1
388,MCD40049,4,400,1600,0,1600,0,31,25.05.10,1
389,MCD40050,4,400,1600,0,1600,0,4,24.11.06,1
389,MCD40050,5,400,2000,0,2000,0,9,25.01.11,1
389,MCD40050,6,400,2400,0,2400,0,15,25.01.21,1
389,MCD40050,5,400,2000,0,2000,0,20,25.02.08,1
389,MCD40050,4,400,1600,0,1600,0,24,25.03.22,1
389,MCD40050,5,400,2000,0,2000,0,29,25.04.28,1
390,MCD40051,4,400,1600,0,1600,0,4,24.11.08,1
390,MCD40051,10,400,4000,0,4000,0,14,25.02.05,1
390,MCD40051,10,400,4000,0,4000,0,24,25.03.12,1
390,MCD40051,3,400,1200,0,1200,0,27,25.04.16,1
390,MCD40051,4,400,1600,0,1600,0,31,25.05.10,1
391,MCD40052,1,400,400,0,400,0,1,24.11.09,1
391,MCD40052,1,400,400,0,400,0,2,24.11.20,1
391,MCD40052,5,400,2000,0,2000,0,7,24.11.22,1
391,MCD40052,3,400,1200,0,1200,0,10,24.12.17,1
391,MCD40052,5,400,2000,0,2000,0,15,25.01.21,1
391,MCD40052,5,400,2000,0,2000,0,20,25.03.14,1
392,MCD40053,4,400,1600,0,1600,0,4,24.11.10,1
392,MCD40053,4,400,1600,0,1600,0,8,24.12.07,1
392,MCD40053,4,400,1600,0,1600,0,12,25.01.19,1
392,MCD40053,4,400,1600,0,1600,0,16,25.02.09,1
392,MCD40053,4,400,1600,0,1600,0,20,25.03.15,1
392,MCD40053,4,400,1600,0,1600,0,24,25.04.06,1
392,MCD40053,4,400,1600,0,1600,0,28,25.05.11,1
393,MCD40054,2,400,800,0,800,0,2,24.11.10,1
393,MCD40054,3,400,1200,0,1200,0,5,24.11.17,1
393,MCD40054,3,400,1200,0,1200,0,8,24.11.24,1
393,MCD40054,2,400,800,0,800,0,10,24.12.16,1
393,MCD40054,2,400,800,0,800,0,12,24.12.29,1
393,MCD40054,2,400,800,0,800,0,14,25.01.13,1
393,MCD40054,2,400,800,0,800,0,16,25.01.27,1
393,MCD40054,3,400,1200,0,1200,0,19,25.02.15,1
393,MCD40054,2,400,800,0,800,0,21,25.04.21,1
394,MCD40055,4,400,1600,0,1600,0,4,24.11.10,1
394,MCD40055,3,400,1200,0,1200,0,7,24.12.02,1
394,MCD40055,5,400,2000,0,2000,0,12,24.12.26,1
394,MCD40055,5,400,2000,0,2000,0,17,25.02.08,1
394,MCD40055,4,400,1600,0,1600,0,21,25.03.06,1
394,MCD40055,5,400,2000,0,2000,0,26,25.05.07,1
395,MCD40056,4,400,1600,0,1600,0,4,21.11.13,1
395,MCD40056,6,400,2400,0,2400,0,10,24.12.05,1
396,MCD40057,2,400,800,0,800,0,2,24.11.19,1
396,MCD40057,2,400,800,0,800,0,4,24.12.03,1
396,MCD40057,2,400,800,0,800,0,6,24.12.14,1
396,MCD40057,2,400,800,0,800,0,8,24.12.27,1
396,MCD40057,2,400,800,0,800,0,10,25.01.10,1
396,MCD40057,4,400,1600,0,1600,0,14,25.02.03,1
396,MCD40057,2,400,800,0,800,0,16,25.02.18,1
396,MCD40057,5,400,2000,0,2000,0,21,25.03.10,1
396,MCD40057,3,400,1200,0,1200,0,24,25.03.29,1
396,MCD40057,3,400,1200,0,1200,0,27,25.04.10,1
396,MCD40057,3,400,1200,0,1200,0,30,25.05.08,1
397,MCD40058,3,400,1200,0,1200,0,3,24.11.21,1
397,MCD40058,4,400,1600,0,1600,0,7,24.12.08,1
397,MCD40058,3,400,1200,0,1200,0,10,24.12.15,1
397,MCD40058,3,400,1200,0,1200,0,13,25.01.05,1
397,MCD40058,5,400,2000,0,2000,0,18,25.01.26,1
397,MCD40058,4,400,1600,0,1600,0,22,25.02.10,1
397,MCD40058,3,400,1200,0,1200,0,25,25.02.23,1
397,MCD40058,3,400,1200,0,1200,0,28,25.03.16,1
397,MCD40058,2,400,800,0,800,0,30,25.03.30,1
397,MCD40058,7,400,2800,0,2800,0,37,25.05.05,1
398,MCD40059,7,400,2800,0,2800,0,7,24.11.24,1
398,MCD40059,1,400,400,0,400,0,8,24.12.01,1
398,MCD40059,2,400,800,0,800,0,10,24.12.15,1
398,MCD40059,3,400,1200,0,1200,0,13,25.01.05,1
398,MCD40059,2,400,800,0,800,0,15,25.01.19,1
398,MCD40059,2,400,800,0,800,0,17,25.02.02,1
398,MCD40059,3,400,1200,0,1200,0,20,25.02.24,1
398,MCD40059,2,400,800,0,800,0,22,25.03.09,1
398,MCD40059,3,400,1200,0,1200,0,25,25.04.01,1
398,MCD40059,2,400,800,0,800,0,27,25.04.13,1
398,MCD40059,5,400,2000,0,2000,0,32,25.05.12,1
399,MCD40060,8,400,3600,0,3600,0,8,24.12.01,1
399,MCD40060,4,400,1600,0,1600,0,12,24.12.29,1
399,MCD40060,4,400,1600,0,1600,0,16,25.02.05,1
399,MCD40060,17,400,6800,0,6800,0,33,25.03.01,1
399,MCD40060,19,400,7600,0,7600,0,52,25.03.31,1
400,MCD40061,12,400,4800,0,4800,0,12,24.12.04,1
400,MCD40061,5,400,2000,0,2000,0,17,25.01.02,1
400,MCD40061,5,400,2000,0,2000,0,22,25.02.05,1
400,MCD40061,8,400,3600,0,3600,0,30,25.03.17,1
400,MCD40061,5,400,2000,0,2000,0,35,25.04.15,1
401,MCD40062,5,800,4000,0,4000,0,5,24.11.14,2
401,MCD40062,7,800,5600,0,5600,0,12,24.12.05,2
401,MCD40062,4,800,3200,0,3200,0,16,25.01.02,2
401,MCD40062,4,800,3200,0,3200,0,20,25.02.02,2
401,MCD40062,4,800,3200,0,3200,0,24,25.03.02,2
401,MCD40062,4,800,3200,0,3200,0,28,25.04.08,2
401,MCD40062,4,800,3200,0,3200,0,32,25.05.07,2
402,MCD40063,9,400,3600,0,3600,0,9,24.12.07,1

